333.19700000	366.46700000	379.93300000	0.00000000
335.30800000	389.06100000	376.17700000	0.00000000
315.59400000	460.90300000	397.33100000	0.00000000
282.01000000	353.53900000	404.44200000	0.00000000
337.64000000	291.30200000	404.44200000	0.00000000
374.11200000	232.36600000	405.15700000	0.00000000
425.74200000	265.48800000	390.65700000	0.00000000
494.46800000	371.86000000	429.64400000	0.00000000
448.07900000	281.47500000	470.84000000	0.00000000
441.47700000	285.66100000	325.61800000	0.00000000
413.27500000	267.40700000	354.82900000	0.00000000
375.02000000	310.31300000	373.46200000	0.00000000
384.18600000	352.17100000	340.64400000	0.00000000
452.43000000	361.58500000	298.96800000	0.00000000
379.81500000	362.74400000	344.47400000	0.00000000
412.30700000	330.72500000	333.38600000	0.00000000
394.19900000	230.25300000	312.54800000	0.00000000
379.58500000	250.06700000	360.74700000	0.00000000
389.52100000	244.20100000	375.83700000	0.00000000
410.37600000	338.89200000	393.10700000	0.00000000
379.35600000	340.89700000	404.79900000	0.00000000
405.81400000	373.27500000	416.72900000	0.00000000
402.71100000	310.31300000	403.36900000	0.00000000
317.42900000	300.09600000	393.45800000	0.00000000
405.33600000	336.89400000	384.75100000	0.00000000
426.73000000	330.50600000	338.42400000	0.00000000
403.18800000	352.62700000	288.05800000	0.00000000
377.52700000	367.16800000	278.52900000	0.00000000
362.87200000	381.83500000	327.16200000	0.00000000
330.67400000	400.05800000	279.63900000	0.00000000
299.97600000	324.19200000	353.84900000	0.00000000
294.10300000	270.88300000	360.08600000	0.00000000
316.20500000	330.06800000	345.11500000	0.00000000
374.11200000	318.81000000	374.14000000	0.00000000
405.57500000	322.46400000	380.96200000	0.00000000
425.74200000	346.50600000	381.30600000	0.00000000
469.05900000	311.15600000	385.44300000	0.00000000
424.26300000	286.06200000	395.92000000	0.00000000
399.15000000	333.80000000	440.55300000	0.00000000
400.57200000	359.50600000	349.94900000	0.00000000
383.26300000	372.33200000	346.39900000	0.00000000
372.07200000	404.75800000	295.78200000	0.00000000
364.87900000	386.40200000	270.84500000	0.00000000
372.52500000	378.01600000	219.14900000	0.00000000
334.04000000	340.67400000	273.02600000	0.00000000
308.52300000	308.21100000	302.47100000	0.00000000
331.09400000	240.39700000	331.19900000	0.00000000
376.61400000	299.88900000	359.42600000	0.00000000
398.91400000	243.11000000	360.74700000	0.00000000
427.22500000	302.57800000	388.56500000	0.00000000
461.47600000	243.65500000	415.99900000	0.00000000
452.68700000	284.46100000	388.91400000	0.00000000
389.28800000	260.53800000	428.52700000	0.00000000
441.73000000	323.97600000	385.44300000	0.00000000
437.44600000	353.31100000	356.46600000	0.00000000
398.44100000	370.21400000	264.64200000	0.00000000
397.26000000	368.33800000	268.40600000	0.00000000
374.11200000	371.62500000	324.38700000	0.00000000
417.16000000	361.12300000	359.09600000	0.00000000
387.42800000	305.90800000	367.06700000	0.00000000
398.20400000	188.36100000	369.07800000	0.00000000
403.42600000	287.06500000	360.74700000	0.00000000
400.33500000	379.44500000	373.12300000	0.00000000
405.57500000	355.36800000	376.17700000	0.00000000
410.13500000	339.33700000	325.31000000	0.00000000
419.35600000	330.28700000	297.51700000	0.00000000
420.33500000	311.15600000	409.83100000	0.00000000
303.93200000	280.08800000	420.39100000	0.00000000
348.37300000	323.11100000	317.67200000	0.00000000
388.35800000	339.56000000	318.88600000	0.00000000
401.28400000	359.04500000	277.97600000	0.00000000
402.47300000	375.64100000	350.59700000	0.00000000
385.34200000	368.10300000	379.93300000	0.00000000
340.83700000	327.01300000	357.78000000	0.00000000
357.33500000	267.60000000	367.73600000	0.00000000
358.21700000	238.95700000	394.51200000	0.00000000
409.89500000	224.50000000	420.02400000	0.00000000
457.84300000	203.33700000	457.07700000	0.00000000
399.38700000	222.43000000	435.63900000	0.00000000
406.05300000	290.69400000	431.13800000	0.00000000
402.71100000	222.25800000	436.39300000	0.00000000
428.46300000	287.26600000	380.27600000	0.00000000
453.97300000	190.54800000	357.78000000	0.00000000
387.66000000	307.37200000	285.51500000	0.00000000
413.75900000	376.11500000	348.01000000	0.00000000
383.72500000	358.35400000	346.72100000	0.00000000
357.11500000	371.15400000	348.97800000	0.00000000
333.40700000	379.44500000	363.06600000	0.00000000
304.33000000	364.60300000	382.68100000	0.00000000
425.24900000	151.66400000	386.82800000	0.00000000
407.25100000	290.69400000	383.37000000	0.00000000
406.53200000	388.81900000	424.44600000	0.00000000
417.16000000	435.24200000	377.19900000	0.00000000
410.37600000	381.11700000	400.16500000	0.00000000
440.21400000	326.79600000	417.82500000	0.00000000
470.11100000	342.23800000	383.37000000	0.00000000
443.50100000	397.35200000	311.65000000	0.00000000
411.82400000	373.27500000	283.82700000	0.00000000
402.71100000	370.44900000	355.48300000	0.00000000
393.96500000	373.51100000	356.79400000	0.00000000
381.88100000	378.96900000	382.33700000	0.00000000
410.61700000	378.25400000	393.10700000	0.00000000
386.96400000	370.68400000	406.59200000	0.00000000
406.53200000	478.06600000	427.03900000	0.00000000
427.22500000	376.35300000	497.56800000	0.00000000
418.37900000	304.65700000	461.37200000	0.00000000
433.68800000	389.78800000	418.92400000	0.00000000
476.45700000	388.33500000	371.09700000	0.00000000
392.32400000	434.72300000	385.78900000	0.00000000
396.08100000	368.33800000	337.79100000	0.00000000
465.64900000	331.16300000	290.90200000	0.00000000
420.33500000	356.51500000	292.04600000	0.00000000
386.26800000	378.73000000	341.59900000	0.00000000
362.42700000	397.59800000	361.74000000	0.00000000
339.13000000	396.61600000	381.99300000	0.00000000
342.55000000	370.21400000	351.89500000	0.00000000
334.25100000	399.31900000	328.40000000	0.00000000
317.63300000	418.81200000	406.23300000	0.00000000
340.41000000	415.01900000	469.64900000	0.00000000
369.58900000	373.27500000	435.63900000	0.00000000
428.71100000	328.32000000	371.09700000	0.00000000
431.69300000	296.80500000	270.57300000	0.00000000
411.58300000	247.49000000	386.13500000	0.00000000
430.44900000	268.75600000	354.82900000	0.00000000
383.95500000	325.05900000	362.07100000	0.00000000
406.53200000	358.58400000	369.07800000	0.00000000
390.45400000	383.03400000	375.15800000	0.00000000
382.80200000	436.80300000	380.61900000	0.00000000
370.71700000	478.89300000	382.33700000	0.00000000
373.88500000	389.06100000	376.51800000	0.00000000
401.28400000	420.59000000	449.72400000	0.00000000
409.17300000	407.24600000	449.33900000	0.00000000
363.09500000	382.79400000	447.80200000	0.00000000
410.85900000	309.47100000	391.35600000	0.00000000
436.19100000	292.72200000	347.04300000	0.00000000
437.69700000	276.73700000	284.10800000	0.00000000
447.56900000	277.52300000	215.40300000	0.00000000
430.20000000	331.82100000	337.79100000	0.00000000
424.75600000	340.45100000	354.50200000	0.00000000
356.01400000	367.16800000	379.59100000	0.00000000
370.49100000	404.51000000	384.40500000	0.00000000
323.38800000	471.48100000	372.78500000	0.00000000
339.34300000	512.14500000	458.24600000	0.00000000
325.25200000	480.82700000	387.87000000	0.00000000
327.33000000	454.20100000	356.46600000	0.00000000
390.68800000	338.89200000	299.84100000	0.00000000
423.77100000	338.67000000	331.19900000	0.00000000
438.20000000	337.55900000	352.54600000	0.00000000
453.71500000	283.46400000	344.15300000	0.00000000
390.45400000	326.36100000	322.24000000	0.00000000
345.99300000	350.80600000	333.38600000	0.00000000
404.14100000	353.53900000	315.85700000	0.00000000
376.38600000	373.03900000	324.69500000	0.00000000
377.98400000	408.24400000	354.17600000	0.00000000
354.69700000	463.06100000	371.43400000	0.00000000
325.87400000	272.63100000	368.40700000	0.00000000
311.94500000	370.91900000	407.66900000	0.00000000
314.37500000	309.89200000	353.19700000	0.00000000
340.41000000	216.96600000	322.54600000	0.00000000
385.80500000	304.86500000	335.58400000	0.00000000
408.45100000	300.30200000	421.12600000	0.00000000
447.05900000	331.38200000	351.24600000	0.00000000
427.72000000	288.67400000	319.79800000	0.00000000
393.49500000	359.73600000	334.64100000	0.00000000
391.15500000	308.42100000	343.51300000	0.00000000
351.19900000	328.53800000	366.73200000	0.00000000
379.35600000	382.79400000	370.42300000	0.00000000
333.82900000	452.07000000	372.78500000	0.00000000
331.30400000	372.80300000	388.91400000	0.00000000
439.20600000	542.03100000	384.06000000	0.00000000
438.95400000	404.01400000	405.51600000	0.00000000
384.87900000	386.64300000	406.95100000	0.00000000
394.66900000	386.40200000	411.63900000	0.00000000
430.44900000	314.33100000	470.04600000	0.00000000
534.67400000	262.24500000	401.94300000	0.00000000
408.93200000	279.49500000	348.65500000	0.00000000
428.95900000	247.12300000	307.18500000	0.00000000
414.48700000	320.74100000	268.67600000	0.00000000
390.68800000	359.27500000	244.07000000	0.00000000
371.16800000	377.77800000	322.54600000	0.00000000
342.55000000	427.74900000	372.44700000	0.00000000
315.79800000	444.65900000	385.44300000	0.00000000
261.66300000	335.56600000	379.93300000	0.00000000
265.65500000	407.49500000	382.68100000	0.00000000
361.76100000	467.39500000	387.87000000	0.00000000
401.52200000	420.33600000	346.07800000	0.00000000
447.82400000	399.81100000	437.52500000	0.00000000
457.32600000	312.84700000	486.10400000	0.00000000
444.77000000	380.16100000	396.97800000	0.00000000
454.48800000	409.24300000	409.47000000	0.00000000
425.98900000	370.91900000	398.39200000	0.00000000
418.62400000	352.39900000	369.41400000	0.00000000
379.35600000	354.68200000	374.47900000	0.00000000
378.67000000	382.31400000	378.56500000	0.00000000
347.93900000	408.24400000	367.73600000	0.00000000
375.70300000	436.80300000	386.13500000	0.00000000
402.47300000	282.26900000	384.40500000	0.00000000
403.42600000	381.11700000	391.00600000	0.00000000
420.33500000	497.31800000	356.79400000	0.00000000
440.71900000	404.51000000	394.16000000	0.00000000
432.69000000	320.31100000	383.02600000	0.00000000
410.61700000	288.67400000	361.74000000	0.00000000
415.21500000	330.94400000	375.49700000	0.00000000
405.09700000	359.50600000	381.99300000	0.00000000
396.78800000	376.82700000	393.45800000	0.00000000
383.03300000	379.92300000	333.70000000	0.00000000
347.29000000	392.70500000	294.91700000	0.00000000
332.77500000	404.51000000	315.25400000	0.00000000
317.22500000	471.75500000	364.06400000	0.00000000
303.13800000	574.54400000	361.74000000	0.00000000
339.13000000	480.27400000	369.75000000	0.00000000
373.20400000	405.00700000	394.86300000	0.00000000
403.18800000	395.14700000	406.95100000	0.00000000
431.44400000	388.81900000	414.17800000	0.00000000
466.43500000	312.21200000	355.15600000	0.00000000
426.97700000	310.94500000	357.78000000	0.00000000
367.56600000	332.04100000	373.80100000	0.00000000
393.26100000	277.32600000	364.06400000	0.00000000
379.58500000	365.06800000	313.74900000	0.00000000
366.44500000	390.27300000	363.73100000	0.00000000
351.63500000	406.74800000	345.11500000	0.00000000
340.83700000	408.99300000	360.08600000	0.00000000
377.98400000	354.22500000	379.93300000	0.00000000
395.84500000	434.20400000	362.07100000	0.00000000
373.65800000	397.59800000	368.07100000	0.00000000
390.45400000	423.13800000	405.87400000	0.00000000
426.23600000	409.49300000	442.83300000	0.00000000
514.59300000	363.90500000	440.55300000	0.00000000
439.71000000	323.32700000	472.82900000	0.00000000
455.26100000	273.41000000	380.27600000	0.00000000
455.00300000	357.43300000	378.22300000	0.00000000
474.60000000	373.03900000	319.79800000	0.00000000
412.54900000	392.21800000	270.03000000	0.00000000
374.33900000	403.02300000	214.24200000	0.00000000
368.68900000	400.79800000	332.44800000	0.00000000
383.03300000	510.13300000	362.07100000	0.00000000
434.43800000	505.26800000	385.44300000	0.00000000
389.28800000	354.45300000	394.86300000	0.00000000
399.15000000	331.16300000	429.64400000	0.00000000
422.29600000	305.49100000	376.17700000	0.00000000
488.77600000	328.32000000	457.85600000	0.00000000
499.65600000	372.56700000	418.92400000	0.00000000
444.00900000	362.97600000	436.01600000	0.00000000
354.69700000	386.40200000	419.65700000	0.00000000
297.22600000	388.09300000	349.30200000	0.00000000
302.54400000	385.92000000	348.97800000	0.00000000
384.41700000	417.79900000	371.09700000	0.00000000
353.82000000	466.30900000	381.99300000	0.00000000
412.06600000	473.39600000	375.15800000	0.00000000
418.62400000	395.39100000	377.19900000	0.00000000
433.18900000	399.81100000	376.85800000	0.00000000
455.00300000	428.77700000	389.95900000	0.00000000
471.16500000	460.63400000	347.36500000	0.00000000
513.19800000	306.53500000	332.13500000	0.00000000
453.45800000	262.62500000	354.17600000	0.00000000
455.00300000	360.19800000	419.65700000	0.00000000
453.45800000	379.44500000	418.92400000	0.00000000
435.43900000	392.46200000	482.45800000	0.00000000
405.57500000	421.60800000	343.51300000	0.00000000
365.32600000	472.30100000	340.00900000	0.00000000
358.65900000	432.64900000	364.73000000	0.00000000
386.26800000	481.10300000	376.85800000	0.00000000
419.35600000	397.35200000	393.80900000	0.00000000
421.31500000	459.28900000	398.74700000	0.00000000
426.48300000	392.46200000	388.91400000	0.00000000
471.95600000	413.00400000	364.39700000	0.00000000
468.79600000	409.24300000	309.85900000	0.00000000
451.66100000	341.12000000	375.49700000	0.00000000
363.76300000	356.74400000	324.08000000	0.00000000
374.33900000	356.28500000	332.44800000	0.00000000
347.93900000	402.03300000	345.43500000	0.00000000
416.18700000	387.60900000	358.43800000	0.00000000
356.89500000	410.24400000	373.12300000	0.00000000
368.46400000	408.49400000	370.42300000	0.00000000
404.61900000	430.32300000	376.85800000	0.00000000
396.55200000	469.02700000	390.30800000	0.00000000
403.66400000	469.84400000	384.40500000	0.00000000
409.89500000	428.77700000	390.30800000	0.00000000
418.37900000	420.84500000	386.48200000	0.00000000
425.74200000	390.03100000	392.05600000	0.00000000
441.22400000	327.88400000	430.39100000	0.00000000
419.11200000	351.03300000	445.12200000	0.00000000
407.49100000	359.96700000	334.95500000	0.00000000
399.62400000	384.23500000	393.10700000	0.00000000
404.61900000	388.81900000	353.84900000	0.00000000
398.20400000	391.73200000	368.74200000	0.00000000
424.75600000	399.56500000	267.59600000	0.00000000
339.13000000	399.31900000	201.29600000	0.00000000
410.85900000	425.43900000	172.55600000	0.00000000
425.00200000	537.86600000	231.38300000	0.00000000
429.45500000	487.21400000	334.64100000	0.00000000
425.49500000	439.41200000	373.46200000	0.00000000
445.02400000	446.24000000	385.78900000	0.00000000
496.10300000	359.27500000	385.44300000	0.00000000
443.50100000	240.03600000	372.10900000	0.00000000
446.55000000	257.70800000	389.26200000	0.00000000
495.55800000	270.88300000	301.00800000	0.00000000
339.98300000	285.86100000	456.68800000	0.00000000
371.84600000	373.51100000	423.70600000	0.00000000
369.58900000	390.75900000	351.57000000	0.00000000
331.09400000	390.75900000	275.76800000	0.00000000
298.59900000	413.75900000	251.74900000	0.00000000
359.10100000	451.53800000	359.75600000	0.00000000
379.81500000	415.27100000	369.41400000	0.00000000
422.29600000	406.00100000	372.44700000	0.00000000
446.55000000	427.23500000	382.33700000	0.00000000
436.69200000	424.67100000	394.51200000	0.00000000
431.19500000	301.12900000	401.58700000	0.00000000
429.95200000	288.07000000	391.00600000	0.00000000
334.46200000	317.74000000	258.27200000	0.00000000
331.30400000	307.37200000	242.05000000	0.00000000
345.13000000	435.76200000	350.27300000	0.00000000
463.03800000	429.03500000	275.76800000	0.00000000
410.37600000	390.27300000	348.33200000	0.00000000
431.94200000	414.26200000	394.51200000	0.00000000
424.50900000	467.39500000	365.39600000	0.00000000
413.27500000	436.02200000	371.77200000	0.00000000
429.95200000	341.34400000	392.75600000	0.00000000
442.48800000	446.24000000	371.77200000	0.00000000
461.21500000	369.97900000	388.91400000	0.00000000
493.92400000	311.36700000	389.26200000	0.00000000
456.80900000	335.12400000	417.46000000	0.00000000
395.13900000	398.08900000	425.18600000	0.00000000
323.59500000	383.51400000	427.41100000	0.00000000
364.65600000	406.25000000	363.73100000	0.00000000
346.20900000	391.24500000	426.29700000	0.00000000
378.21200000	392.70500000	368.74200000	0.00000000
449.86700000	398.58100000	272.20600000	0.00000000
439.45800000	414.26200000	333.07300000	0.00000000
424.50900000	430.58200000	332.13500000	0.00000000
418.62400000	513.58500000	375.49700000	0.00000000
427.22500000	484.98600000	396.27200000	0.00000000
451.91700000	489.72800000	380.27600000	0.00000000
441.22400000	348.76500000	400.16500000	0.00000000
392.32400000	274.58200000	376.51800000	0.00000000
378.89800000	387.36700000	378.90700000	0.00000000
391.62200000	392.70500000	343.83300000	0.00000000
411.10000000	424.41600000	438.28000000	0.00000000
444.00900000	391.48800000	333.70000000	0.00000000
405.09700000	402.03300000	359.75600000	0.00000000
417.16000000	414.76600000	352.87100000	0.00000000
426.73000000	435.24200000	363.39900000	0.00000000
459.91700000	408.74300000	350.92100000	0.00000000
420.82400000	417.79900000	356.79400000	0.00000000
420.09000000	460.90300000	339.37400000	0.00000000
420.82400000	454.73500000	288.34200000	0.00000000
428.21500000	387.12600000	325.00200000	0.00000000
442.23500000	337.33700000	360.74700000	0.00000000
435.68900000	354.68200000	396.97800000	0.00000000
432.93900000	227.10400000	410.55400000	0.00000000
417.89200000	271.65900000	383.02600000	0.00000000
445.27800000	345.38000000	358.43800000	0.00000000
463.82000000	380.87800000	373.80100000	0.00000000
442.99500000	396.12600000	356.46600000	0.00000000
448.33400000	409.99400000	350.92100000	0.00000000
382.11100000	414.01100000	303.05800000	0.00000000
435.43900000	418.30500000	255.65000000	0.00000000
423.03300000	464.41300000	185.28900000	0.00000000
423.03300000	422.62800000	326.85300000	0.00000000
424.01700000	445.97600000	371.09700000	0.00000000
431.19500000	436.02200000	384.75100000	0.00000000
476.45700000	297.21500000	425.92600000	0.00000000
457.84300000	371.15400000	367.40100000	0.00000000
409.17300000	342.23800000	375.83700000	0.00000000
443.50100000	236.45000000	388.91400000	0.00000000
443.50100000	238.59800000	410.91500000	0.00000000
466.95900000	396.61600000	429.64400000	0.00000000
436.94300000	399.07300000	338.74100000	0.00000000
439.71000000	404.01400000	301.00800000	0.00000000
436.44100000	396.37100000	279.63900000	0.00000000
393.49500000	399.56500000	305.41200000	0.00000000
394.66900000	404.01400000	355.48300000	0.00000000
361.53800000	419.82800000	363.73100000	0.00000000
364.43300000	426.72100000	380.96200000	0.00000000
408.93200000	448.09000000	380.27600000	0.00000000
426.23600000	434.20400000	390.65700000	0.00000000
438.20000000	428.00600000	382.68100000	0.00000000
453.20100000	440.45800000	363.73100000	0.00000000
421.31500000	404.75800000	382.33700000	0.00000000
435.94000000	430.58200000	393.45800000	0.00000000
455.00300000	386.16100000	363.06600000	0.00000000
420.33500000	361.81700000	361.74000000	0.00000000
322.14900000	377.06500000	340.64400000	0.00000000
421.06900000	362.74400000	288.34200000	0.00000000
422.54100000	388.09300000	260.91300000	0.00000000
356.67400000	391.97500000	273.02600000	0.00000000
336.57900000	391.24500000	334.64100000	0.00000000
339.34300000	392.70500000	345.75600000	0.00000000
368.24000000	338.44700000	364.06400000	0.00000000
417.64800000	418.30500000	384.75100000	0.00000000
432.44000000	323.76000000	426.29700000	0.00000000
453.20100000	463.33100000	442.07200000	0.00000000
419.60100000	464.14200000	371.09700000	0.00000000
426.48300000	452.86800000	369.75000000	0.00000000
439.45800000	336.23000000	402.29900000	0.00000000
485.54300000	265.87100000	328.40000000	0.00000000
455.00300000	256.95600000	274.12000000	0.00000000
330.04600000	331.60200000	251.49100000	0.00000000
414.97200000	348.31300000	251.74900000	0.00000000
380.73200000	373.98400000	306.29800000	0.00000000
391.85600000	382.55400000	342.23600000	0.00000000
413.03300000	382.31400000	360.08600000	0.00000000
408.69200000	409.99400000	379.24900000	0.00000000
414.97200000	399.31900000	380.96200000	0.00000000
386.03700000	353.76800000	381.64900000	0.00000000
397.49600000	324.19200000	452.42300000	0.00000000
409.65400000	384.71600000	448.18600000	0.00000000
425.98900000	383.75400000	398.03900000	0.00000000
448.84500000	341.12000000	406.23300000	0.00000000
459.39800000	266.83100000	366.06400000	0.00000000
453.20100000	262.43500000	328.71000000	0.00000000
397.02400000	348.99200000	372.44700000	0.00000000
401.28400000	342.91000000	369.75000000	0.00000000
389.52100000	362.04900000	380.27600000	0.00000000
372.75100000	378.01600000	365.06300000	0.00000000
304.92700000	396.61600000	371.43400000	0.00000000
348.15600000	435.24200000	376.51800000	0.00000000
324.83700000	426.46500000	430.76400000	0.00000000
350.76300000	322.89500000	421.86300000	0.00000000
349.89300000	381.83500000	435.63900000	0.00000000
367.11700000	405.00700000	347.36500000	0.00000000
397.02400000	375.40400000	408.74900000	0.00000000
436.44100000	324.84200000	353.19700000	0.00000000
416.91700000	339.78200000	370.08700000	0.00000000
352.28900000	317.74000000	327.16200000	0.00000000
367.79000000	370.91900000	260.91300000	0.00000000
338.70400000	341.12000000	340.32600000	0.00000000
358.88000000	385.67900000	348.97800000	0.00000000
349.89300000	418.55900000	398.74700000	0.00000000
325.04400000	474.21800000	357.12200000	0.00000000
320.70800000	519.66100000	365.73000000	0.00000000
301.35700000	456.60700000	378.56500000	0.00000000
298.79500000	443.08100000	404.44200000	0.00000000
252.02600000	366.46700000	391.70600000	0.00000000
387.42800000	396.61600000	417.09400000	0.00000000
427.47200000	362.74400000	385.09700000	0.00000000
405.09700000	340.22800000	338.42400000	0.00000000
433.68800000	350.35200000	355.48300000	0.00000000
434.93800000	406.00100000	325.31000000	0.00000000
405.81400000	362.74400000	322.54600000	0.00000000
386.26800000	370.68400000	356.79400000	0.00000000
407.01100000	385.19700000	378.90700000	0.00000000
367.56600000	408.99300000	376.17700000	0.00000000
365.77300000	450.47500000	377.54000000	0.00000000
310.53300000	375.87800000	388.21800000	0.00000000
